specimen,Mx[Am2],My[Am2],Mz[Am2],MN[Am2],ME[Am2],MV[Am2],Mtot[Am2],Dec[deg],Inc[deg],Jnrm [Am2/kg],Jtrm [Am2/kg],Jarm [Am2/kg],Jirm [Am2/kg],Jnrm [A/m],Jtrm [A/m],Jarm [A/m],Jirm [A/m],AF [mT],T [C],Hdc [mT],Hdc dec [deg],Hdc inc [deg],data type,date,time,series,position[cm],Drift_ratio,Ja/Jr,run#,Description,Meas_T[K],Mode,Type
CF-blank,-4.65184E-08,-6.62389E-08,1.23969E-07,1.23969E-07,-6.62389E-08,4.65184E-08,1.48054E-07,-28.1164,18.3125,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:29:34 PM,7,,,0,,31.28,38.1,DISCRETE,
CF-blank,-4.67586E-08,-6.61587E-08,1.23637E-07,1.23637E-07,-6.61587E-08,4.67586E-08,1.47815E-07,-28.1515,18.4412,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:30:19 PM,7,,,0,,32.154,40.29,DISCRETE,
CF-blank,-4.68043E-08,-6.61264E-08,1.23706E-07,1.23706E-07,-6.61264E-08,4.68043E-08,1.47873E-07,-28.1266,18.4524,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:31:19 PM,7,,,0,,33.119,42.07,DISCRETE,
CF-blank,-4.64265E-08,-6.60363E-08,1.23697E-07,1.23697E-07,-6.60363E-08,4.64265E-08,1.47707E-07,-28.0957,18.3195,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:32:24 PM,7,,,0,,34.012,43.95,DISCRETE,
CF-blank,-4.66338E-08,-6.60449E-08,1.24117E-07,1.24117E-07,-6.60449E-08,4.66338E-08,1.48127E-07,-28.0183,18.3501,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:33:30 PM,7,,,0,,34.749,45.58,DISCRETE,
CF-blank,-4.66554E-08,-6.59226E-08,1.23837E-07,1.23837E-07,-6.59226E-08,4.66554E-08,1.47845E-07,-28.0279,18.3952,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:34:40 PM,7,,,0,,35.408,47.15,DISCRETE,
CF-blank,-4.64413E-08,-6.61035E-08,1.2388E-07,1.2388E-07,-6.61035E-08,4.64413E-08,1.47895E-07,-28.0847,18.3015,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:35:46 PM,7,,,0,,35.96,48.65,DISCRETE,
CF-blank,-4.67112E-08,-6.55704E-08,1.23837E-07,1.23837E-07,-6.55704E-08,4.67112E-08,1.47706E-07,-27.9008,18.436,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:37:02 PM,7,,,0,,36.535,50.11,DISCRETE,
CF-blank,-4.65189E-08,-6.57213E-08,1.23772E-07,1.23772E-07,-6.57213E-08,4.65189E-08,1.47658E-07,-27.9678,18.3636,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:37:52 PM,7,,,0,,36.829,51.61,DISCRETE,
CF-blank,-4.64477E-08,-6.56923E-08,1.23555E-07,1.23555E-07,-6.56923E-08,4.64477E-08,1.4744E-07,-27.9989,18.3624,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:39:28 PM,7,,,0,,37.379,52.98,DISCRETE,
CF-blank,-4.62569E-08,-6.55596E-08,1.23906E-07,1.23906E-07,-6.55596E-08,4.62569E-08,1.47616E-07,-27.8837,18.2619,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:41:09 PM,7,,,0,,40.739,54.42,DISCRETE,
CF-blank,-4.63419E-08,-6.58899E-08,1.23859E-07,1.23859E-07,-6.58899E-08,4.63419E-08,1.4775E-07,-28.0118,18.2793,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:42:15 PM,7,,,0,,47.651,56.51,DISCRETE,
CF-blank,-4.59256E-08,-6.56688E-08,1.23855E-07,1.23855E-07,-6.56688E-08,4.59256E-08,1.47518E-07,-27.9329,18.1389,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:44:15 PM,7,,,0,,52.671,59.73,DISCRETE,
CF-blank,-4.65012E-08,-6.59712E-08,1.23725E-07,1.23725E-07,-6.59712E-08,4.65012E-08,1.47725E-07,-28.0668,18.3477,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:45:01 PM,7,,,0,,54.217,62.76,DISCRETE,
CF-blank,-4.6147E-08,-6.55072E-08,1.23811E-07,1.23811E-07,-6.55072E-08,4.6147E-08,1.47479E-07,-27.8828,18.2345,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:45:51 PM,7,,,0,,55.711,65.56,DISCRETE,
CF-blank,-4.64746E-08,-6.57051E-08,1.23972E-07,1.23972E-07,-6.57051E-08,4.64746E-08,1.47804E-07,-27.9236,18.3266,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:46:37 PM,7,,,0,,57.001,66.73,DISCRETE,
CF-blank,-4.61193E-08,-6.53537E-08,1.238E-07,1.238E-07,-6.53537E-08,4.61193E-08,1.47392E-07,-27.8294,18.2342,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:47:23 PM,7,,,0,,58.099,62.67,DISCRETE,
CF-blank,-4.58868E-08,-6.53516E-08,1.24059E-07,1.24059E-07,-6.53516E-08,4.58868E-08,1.47537E-07,-27.7793,18.1207,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:48:09 PM,7,,,0,,59.022,59.4,DISCRETE,
CF-blank,-4.60076E-08,-6.56929E-08,1.24034E-07,1.24034E-07,-6.56929E-08,4.60076E-08,1.47705E-07,-27.9074,18.1487,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:49:04 PM,7,,,0,,59.951,57.94,DISCRETE,
CF-blank,-4.62322E-08,-6.51952E-08,1.242E-07,1.242E-07,-6.51952E-08,4.62322E-08,1.47694E-07,-27.6959,18.2418,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:50:49 PM,7,,,0,,61.305,56.95,DISCRETE,
CF-blank,-4.65193E-08,-6.52112E-08,1.23845E-07,1.23845E-07,-6.52112E-08,4.65193E-08,1.47493E-07,-27.7692,18.385,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,1:57:50 PM,7,,,0,,64.577,58.12,DISCRETE,
CF-blank,-4.63641E-08,-6.51228E-08,1.23803E-07,1.23803E-07,-6.51228E-08,4.63641E-08,1.47369E-07,-27.7453,18.3373,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:01:11 PM,7,,,0,,65.85,59.37,DISCRETE,
CF-blank,-4.66842E-08,-6.52398E-08,1.2408E-07,1.2408E-07,-6.52398E-08,4.66842E-08,1.47755E-07,-27.7348,18.4186,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:03:26 PM,7,,,0,,66.693,60.71,DISCRETE,
CF-blank,-4.60435E-08,-6.53903E-08,1.23754E-07,1.23754E-07,-6.53903E-08,4.60435E-08,1.47346E-07,-27.8516,18.2091,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:05:47 PM,7,,,0,,67.583,61.94,DISCRETE,
CF-blank,-4.66229E-08,-6.49398E-08,1.24094E-07,1.24094E-07,-6.49398E-08,4.66229E-08,1.47615E-07,-27.6235,18.4116,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:08:28 PM,7,,,0,,68.595,63.15,DISCRETE,
CF-blank,-4.61925E-08,-6.49676E-08,1.23776E-07,1.23776E-07,-6.49676E-08,4.61925E-08,1.47225E-07,-27.6941,18.2857,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:11:04 PM,7,,,0,,69.555,64.35,DISCRETE,
CF-blank,-4.62121E-08,-6.50616E-08,1.23834E-07,1.23834E-07,-6.50616E-08,4.62121E-08,1.47321E-07,-27.7172,18.2814,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:13:34 PM,7,,,0,,70.496,65.53,DISCRETE,
CF-blank,-4.59767E-08,-6.50603E-08,0.000000124,0.000000124,-6.50603E-08,4.59767E-08,1.47386E-07,-27.6851,18.1766,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:15:54 PM,7,,,0,,71.389,66.75,DISCRETE,
CF-blank,-4.6528E-08,-6.50462E-08,1.23825E-07,1.23825E-07,-6.50462E-08,4.6528E-08,1.47406E-07,-27.7132,18.3997,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:18:15 PM,7,,,0,,72.239,68.02,DISCRETE,
CF-blank,-4.5886E-08,-6.52812E-08,1.23708E-07,1.23708E-07,-6.52812E-08,4.5886E-08,1.47211E-07,-27.8207,18.1619,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:20:06 PM,7,,,0,,72.922,69.5,DISCRETE,
CF-blank,-4.63985E-08,-6.49212E-08,1.23972E-07,1.23972E-07,-6.49212E-08,4.63985E-08,1.47433E-07,-27.64,18.3432,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:22:41 PM,7,,,0,,73.891,70.69,DISCRETE,
CF-blank,-4.60423E-08,-6.5079E-08,1.23706E-07,1.23706E-07,-6.5079E-08,4.60423E-08,1.47167E-07,-27.7479,18.2315,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:26:31 PM,7,,,0,,75.308,71.85,DISCRETE,
CF-blank,-4.62591E-08,-6.48267E-08,1.23951E-07,1.23951E-07,-6.48267E-08,4.62591E-08,1.4733E-07,-27.6097,18.2994,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:30:11 PM,7,,,0,,76.674,72.99,DISCRETE,
CF-blank,-4.62498E-08,-6.4964E-08,1.23731E-07,1.23731E-07,-6.4964E-08,4.62498E-08,1.47203E-07,-27.7014,18.312,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:32:37 PM,7,,,0,,77.586,74.14,DISCRETE,
CF-blank,-4.62806E-08,-6.49112E-08,1.23646E-07,1.23646E-07,-6.49112E-08,4.62806E-08,1.47118E-07,-27.6983,18.3355,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:36:02 PM,7,,,0,,78.852,75.31,DISCRETE,
CF-blank,-4.58577E-08,-6.50447E-08,1.23555E-07,1.23555E-07,-6.50447E-08,4.58577E-08,1.46968E-07,-27.7643,18.1813,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:39:18 PM,7,,,0,,80.036,76.49,DISCRETE,
CF-blank,-4.61867E-08,-6.53398E-08,1.23741E-07,1.23741E-07,-6.53398E-08,4.61867E-08,1.47358E-07,-27.8357,18.2662,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:42:13 PM,7,,,0,,81.169,77.71,DISCRETE,
CF-blank,-4.65E-08,-6.48849E-08,1.23642E-07,1.23642E-07,-6.48849E-08,4.65E-08,1.47172E-07,-27.6895,18.4185,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:45:09 PM,7,,,0,,82.27,78.9,DISCRETE,
CF-blank,-4.65595E-08,-6.51255E-08,1.23428E-07,1.23428E-07,-6.51255E-08,4.65595E-08,1.47118E-07,-27.8179,18.45,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:48:15 PM,7,,,0,,83.426,80.08,DISCRETE,
CF-blank,-4.64411E-08,-6.45476E-08,1.23268E-07,1.23268E-07,-6.45476E-08,4.64411E-08,1.4669E-07,-27.6383,18.457,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:51:21 PM,7,,,0,,84.552,81.28,DISCRETE,
CF-blank,-4.62344E-08,-6.47579E-08,1.23065E-07,1.23065E-07,-6.47579E-08,4.62344E-08,1.46547E-07,-27.7538,18.3904,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:54:17 PM,7,,,0,,85.63,82.43,DISCRETE,
CF-blank,-4.65298E-08,-6.45689E-08,1.23086E-07,1.23086E-07,-6.45689E-08,4.65298E-08,1.46575E-07,-27.6808,18.5086,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:57:07 PM,7,,,0,,86.689,83.57,DISCRETE,
CF-blank,-4.62806E-08,-6.46315E-08,1.23292E-07,1.23292E-07,-6.46315E-08,4.62806E-08,1.46697E-07,-27.6643,18.3901,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,2:59:38 PM,7,,,0,,87.615,84.9,DISCRETE,
CF-blank,-4.67141E-08,-6.4566E-08,1.23028E-07,1.23028E-07,-6.4566E-08,4.67141E-08,1.46584E-07,-27.6908,18.5834,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:02:29 PM,7,,,0,,88.651,86.12,DISCRETE,
CF-blank,-4.63652E-08,-6.44873E-08,1.232E-07,1.232E-07,-6.44873E-08,4.63652E-08,1.46583E-07,-27.6292,18.4397,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:05:24 PM,7,,,0,,89.746,87.3,DISCRETE,
CF-blank,-4.67044E-08,-6.4345E-08,1.23052E-07,1.23052E-07,-6.4345E-08,4.67044E-08,1.46504E-07,-27.6055,18.5899,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:08:15 PM,7,,,0,,90.819,88.49,DISCRETE,
CF-blank,-4.68276E-08,-6.45325E-08,1.22894E-07,1.22894E-07,-6.45325E-08,4.68276E-08,1.46493E-07,-27.7042,18.6422,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:11:00 PM,7,,,0,,91.803,89.84,DISCRETE,
CF-blank,-4.64058E-08,-6.44337E-08,1.22894E-07,1.22894E-07,-6.44337E-08,4.64058E-08,1.46315E-07,-27.6681,18.4914,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:13:21 PM,7,,,0,,92.676,91.02,DISCRETE,
CF-blank,-4.63512E-08,-6.47639E-08,1.22983E-07,1.22983E-07,-6.47639E-08,4.63512E-08,1.46518E-07,-27.7717,18.4424,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:16:07 PM,7,,,0,,93.69,92.21,DISCRETE,
CF-blank,-4.64014E-08,-6.44915E-08,1.22877E-07,1.22877E-07,-6.44915E-08,4.64014E-08,1.46325E-07,-27.6925,18.4883,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:18:12 PM,7,,,0,,94.566,93.44,DISCRETE,
CF-blank,-4.63224E-08,-6.43401E-08,1.23069E-07,1.23069E-07,-6.43401E-08,4.63224E-08,1.46395E-07,-27.6004,18.4467,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:20:53 PM,7,,,0,,95.534,94.63,DISCRETE,
CF-blank,-4.65221E-08,-6.4349E-08,1.23125E-07,1.23125E-07,-6.4349E-08,4.65221E-08,1.46509E-07,-27.5929,18.514,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:23:29 PM,7,,,0,,96.501,95.79,DISCRETE,
CF-blank,-4.62459E-08,-6.41876E-08,1.22877E-07,1.22877E-07,-6.41876E-08,4.62459E-08,1.46142E-07,-27.5812,18.448,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:26:00 PM,7,,,0,,97.386,97,DISCRETE,
CF-blank,-4.62146E-08,-6.44498E-08,1.23017E-07,1.23017E-07,-6.44498E-08,4.62146E-08,1.46365E-07,-27.6505,18.406,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:28:05 PM,7,,,0,,98.139,98.19,DISCRETE,
CF-blank,-4.63556E-08,-6.4283E-08,1.22737E-07,1.22737E-07,-6.4283E-08,4.63556E-08,1.46101E-07,-27.6432,18.4988,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:30:56 PM,7,,,0,,99.155,99.37,DISCRETE,
CF-blank,-4.6295E-08,-6.45101E-08,1.22937E-07,1.22937E-07,-6.45101E-08,4.6295E-08,1.4635E-07,-27.6879,18.4412,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:33:46 PM,7,,,0,,100.202,100.59,DISCRETE,
CF-blank,-4.6211E-08,-6.41939E-08,1.22755E-07,1.22755E-07,-6.41939E-08,4.6211E-08,1.46031E-07,-27.607,18.4482,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:36:22 PM,7,,,0,,101.165,101.83,DISCRETE,
CF-blank,-4.63059E-08,-6.40776E-08,1.227E-07,1.227E-07,-6.40776E-08,4.63059E-08,1.45964E-07,-27.5749,18.4962,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:39:03 PM,7,,,0,,102.111,103.02,DISCRETE,
CF-blank,-4.65846E-08,-6.42386E-08,1.22811E-07,1.22811E-07,-6.42386E-08,4.65846E-08,1.46217E-07,-27.6126,18.5782,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:41:48 PM,7,,,0,,103.086,104.18,DISCRETE,
CF-blank,-4.60611E-08,-6.44784E-08,1.22721E-07,1.22721E-07,-6.44784E-08,4.60611E-08,1.46081E-07,-27.7177,18.3797,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:44:34 PM,7,,,0,,104.107,105.39,DISCRETE,
CF-blank,-4.62848E-08,-6.43511E-08,1.22689E-07,1.22689E-07,-6.43511E-08,4.62848E-08,1.46068E-07,-27.6773,18.4739,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:46:54 PM,7,,,0,,104.958,106.54,DISCRETE,
CF-blank,-4.62605E-08,-6.40493E-08,1.22656E-07,1.22656E-07,-6.40493E-08,4.62605E-08,1.459E-07,-27.5729,18.4858,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:49:40 PM,7,,,0,,105.914,107.72,DISCRETE,
CF-blank,-4.66043E-08,-6.41086E-08,1.22723E-07,1.22723E-07,-6.41086E-08,4.66043E-08,1.46091E-07,-27.582,18.6029,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:52:26 PM,7,,,0,,106.906,108.89,DISCRETE,
CF-blank,-4.61888E-08,-6.42737E-08,1.22697E-07,1.22697E-07,-6.42737E-08,4.61888E-08,1.46011E-07,-27.6473,18.4416,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:54:53 PM,7,,,0,,107.757,110.13,DISCRETE,
CF-blank,-4.65352E-08,-6.42036E-08,1.22725E-07,1.22725E-07,-6.42036E-08,4.65352E-08,1.46113E-07,-27.6162,18.5714,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:57:09 PM,7,,,0,,108.552,111.29,DISCRETE,
CF-blank,-4.64084E-08,-6.38842E-08,1.22711E-07,1.22711E-07,-6.38842E-08,4.64084E-08,1.45921E-07,-27.5017,18.5443,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,3:59:54 PM,7,,,0,,109.502,112.47,DISCRETE,
CF-blank,-4.64747E-08,-6.41224E-08,1.22538E-07,1.22538E-07,-6.41224E-08,4.64747E-08,1.45901E-07,-27.6224,18.5744,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,4:02:34 PM,7,,,0,,110.439,113.61,DISCRETE,
CF-blank,-4.65503E-08,-6.39602E-08,1.22594E-07,1.22594E-07,-6.39602E-08,4.65503E-08,1.45901E-07,-27.552,18.6057,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,4:04:40 PM,7,,,0,,111.182,114.84,DISCRETE,
CF-blank,-4.63931E-08,-6.40665E-08,1.22755E-07,1.22755E-07,-6.40665E-08,4.63931E-08,1.46033E-07,-27.5603,18.5232,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,4:07:11 PM,7,,,0,,112.058,116.02,DISCRETE,
CF-blank,-4.60645E-08,-6.41887E-08,1.22448E-07,1.22448E-07,-6.41887E-08,4.60645E-08,1.45724E-07,-27.6641,18.4277,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,4:09:51 PM,7,,,0,,112.98,117.18,DISCRETE,
CF-blank,-4.6347E-08,-6.39552E-08,1.22783E-07,1.22783E-07,-6.39552E-08,4.6347E-08,1.45993E-07,-27.5141,18.5094,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,4:12:37 PM,7,,,0,,113.924,118.37,DISCRETE,
CF-blank,-4.59649E-08,-6.4009E-08,1.22414E-07,1.22414E-07,-6.4009E-08,4.59649E-08,1.45586E-07,-27.6046,18.4046,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,4:14:42 PM,7,,,0,,114.651,119.57,DISCRETE,
CF-blank,-4.65665E-08,-6.36035E-08,1.22406E-07,1.22406E-07,-6.36035E-08,4.65665E-08,1.45592E-07,-27.457,18.6534,,,,,,,,,,,,,,RM(Tmeas),5/20/2011,4:17:23 PM,7,,,0,,115.571,120.78,DISCRETE,
CF-blank,-4.48493E-08,-5.88124E-08,1.20635E-07,1.20635E-07,-5.88124E-08,4.48493E-08,1.41504E-07,-25.9902,18.4785,,,,,,,,,,,,,,RM(Tmeas),5/23/2011,9:53:50 AM,1,,,0,,292.514,289.36,DISCRETE,
